dataset,lineage_ID,window_sizes,y_to_regress,best_fit_line,variable,kind
Shuffled,81.0,[ 5  7  9 11 13 15 17 19 21 23 25 27 29 31],"[0.44265665980609403, 0.5857782433875773, 0.6544532543901264, 0.751383698218232, 0.8195698018330003, 0.8720764644449459, 0.9214805536510594, 0.9514362900996043, 0.9783197602318962, 1.0031046739997331, 1.01659062886801, 1.036134095851606, 1.0481412668803827, 1.0558753477089104]","[0.49895517 0.58132839 0.6516081  0.71377826 0.77003452 0.8217372
 0.86979714 0.9148591  0.95739897 0.9977797  1.0362855  1.07314374
 1.10853966 1.14262651]",$r$,dfa (short)
Trace,82.0,[ 5  7  9 11 13 15 17 19 21 23 25 27 29 31 33],"[0.4798710597530899, 0.5988702445328437, 0.6394257937386096, 0.6748011461886746, 0.7170344641530433, 0.7349341233112928, 0.7360439575828747, 0.7598634427562662, 0.7720494234597784, 0.7720094384395831, 0.7853218358469078, 0.7911774343082473, 0.7889066601692001, 0.7960347793598249, 0.7965752272999809]","[0.54235372 0.58632471 0.62147729 0.65105337 0.67674561 0.69955866
 0.7201417  0.73894037 0.75627495 0.77238392 0.78745005 0.80161674
 0.81499871 0.82768933 0.83976565]",$r$,dfa (short)
Shuffled,82.0,[ 5  7  9 11 13 15 17 19 21 23 25 27 29 31 33],"[0.4907957016959155, 0.575146460066928, 0.6264635306586308, 0.6971694135031552, 0.7515518467864054, 0.7833845450058052, 0.8377716358883635, 0.8757948056784415, 0.9215811459752224, 0.9874803992784031, 1.026764735508362, 1.0788816971342687, 1.1317543050837449, 1.1659008059890263, 1.2045305686047039]","[0.47917933 0.56221572 0.63349355 0.6968431  0.75438603 0.80744208
 0.85689789 0.90338285 0.94736272 0.98919349 1.02915447 1.06746956
 1.10432144 1.13986151 1.17421685]",$r$,dfa (short)
Trace,83.0,[5 7 9],"[0.4170147203908095, 0.5205228857880396, 0.5588419535029421]",[0.42345385 0.50219858 0.57042512],$r$,dfa (short)
Shuffled,83.0,[5 7 9],"[0.4590419704382947, 0.5861790427394247, 0.7381619594121526]",[0.45549066 0.59692401 0.73052625],$r$,dfa (short)
Trace,84.0,[5 7 9],"[0.5109850218960151, 0.5537309322913879, 0.5841258157542272]",[0.51152914 0.55235431 0.58495873],$r$,dfa (short)
Shuffled,84.0,[5 7 9],"[0.5493237952525353, 0.7654736458410754, 0.7907851155927017]",[0.56882557 0.70549678 0.82859631],$r$,dfa (short)
Trace,91.0,[ 5  7  9 11 13 15 17 19 21 23 25],"[0.4513753821377309, 0.5154845284594823, 0.5645484765225609, 0.601383940553481, 0.62482909067315, 0.6501610170712513, 0.6695215864605764, 0.682397675066795, 0.6967899108796181, 0.7092846421695628, 0.7089257455949608]","[0.47006678 0.51621067 0.55360738 0.58540409 0.61326276 0.63817876
 0.66080007 0.68157439 0.70082529 0.7187949  0.73566963]",$r$,dfa (short)
Shuffled,91.0,[ 5  7  9 11 13 15 17 19 21 23 25],"[0.5113273189828731, 0.6474641948387674, 0.7203657832129924, 0.8120003623255361, 0.8697193599140496, 0.9211744061959322, 0.9988490614108076, 1.0424160116162644, 1.0799098725661849, 1.13702962939873, 1.1623062629491674]","[0.53402966 0.63157901 0.7158949  0.79123239 0.85996197 0.92356488
 0.98304005 1.03909887 1.09226929 1.14295585 1.19147671]",$r$,dfa (short)
Trace,92.0,[ 5  7  9 11 13 15 17 19 21 23],"[0.5075719493872626, 0.5791632490178606, 0.6543328254047248, 0.7002013311955096, 0.7285307688504896, 0.7557928827482653, 0.7642864861993495, 0.7735300913914671, 0.797897242670655, 0.8028951295922795]","[0.5318381  0.58738215 0.63262071 0.67123208 0.7051667  0.73559655
 0.76328665 0.78876682 0.81242071 0.83453599]",$r$,dfa (short)
Shuffled,92.0,[ 5  7  9 11 13 15 17 19 21 23],"[0.48625373161178853, 0.5800242535763301, 0.727231929410812, 0.8173686593573128, 0.8768466697943742, 0.9549474550687997, 0.9958266390968249, 1.0397184338561196, 1.0974403664165973, 1.1457415635872843]","[0.50075572 0.60493983 0.69666376 0.77979266 0.85651289 0.92820734
 0.99581803 1.0600217  1.12132438 1.18011647]",$r$,dfa (short)
Trace,93.0,[5 7 9],"[0.3634809048767916, 0.425738585118086, 0.43596157067681024]",[0.3690809  0.41078363 0.44497758],$r$,dfa (short)
Shuffled,93.0,[5 7 9],"[0.5094605938851954, 0.7188805279028941, 0.8292539893413503]",[0.51898919 0.68838964 0.8500848 ],$r$,dfa (short)
Trace,94.0,[5 7 9],"[0.5087704124935294, 0.5644338196878801, 0.6424727522880704]",[0.50450551 0.57565688 0.63527238],$r$,dfa (short)
Shuffled,94.0,[5 7 9],"[0.48265597937956556, 0.6237331025148615, 0.804427796556376]",[0.47776273 0.63877688 0.79352771],$r$,dfa (short)
Trace,95.0,[5 7 9],"[0.5730131293461167, 0.6104763506558396, 0.7070568597874238]",[0.56384252 0.63395229 0.69194784],$r$,dfa (short)
Shuffled,95.0,[5 7 9],"[0.6284034156069456, 0.6358207417190167, 0.7045074885925696]",[0.61892284 0.65883376 0.69031369],$r$,dfa (short)
Trace,96.0,[ 5  7  9 11],"[0.4964956461327975, 0.5691417966410969, 0.6119017160793011, 0.5932762596813931]",[0.50959275 0.55336768 0.5884995  0.61814653],$r$,dfa (short)
Shuffled,96.0,[ 5  7  9 11],"[0.4647168015501913, 0.6576727342340413, 0.8323278285699354, 0.9453658255572258]",[0.47358093 0.64400418 0.81020894 0.97322354],$r$,dfa (short)
Trace,103.0,"[ 5  7  9 11 13 15 17 19 21 23 25 27 29 31 33 35 37 39 41 43 45 47 49 51
 53 55 57 59 61 63 65 67 69 71 73]","[0.45362485730337837, 0.5329163892952353, 0.5997588443997829, 0.6406556839950129, 0.6793454243724198, 0.7190898107690386, 0.7353539111865395, 0.7608434899748754, 0.7826699761471962, 0.7919406770271511, 0.8129493070448319, 0.8312904964004795, 0.8355332994453271, 0.8498305841618174, 0.8618715863030321, 0.8659978110024086, 0.8805596187763638, 0.8946261638731011, 0.9011318722925221, 0.9166909595612482, 0.9291302657466397, 0.9366019485409792, 0.9463105039469984, 0.9530043521503746, 0.957692950844567, 0.9640580654475771, 0.9702773538886021, 0.9754887477048259, 0.9842556380775758, 0.9923537743017873, 0.997112281981817, 1.0044006928418543, 1.0084143773853247, 1.0128781682152959, 1.0194860336386795]","[0.51154427 0.55990175 0.59897963 0.63213208 0.66112613 0.68701805
 0.7104944  0.7320289  0.75196348 0.77055379 0.78799643 0.80444615
 0.82002715 0.83484075 0.84897081 0.86248758 0.87545056 0.88791061
 0.89991162 0.91149169 0.92268419 0.93351847 0.94402055 0.95421357
 0.96411823 0.97375311 0.98313499 0.99227906 1.0011991  1.00990769
 1.01841631 1.02673552 1.03487498 1.04284365 1.05064975]",$r$,dfa (short)
Shuffled,103.0,"[ 5  7  9 11 13 15 17 19 21 23 25 27 29 31 33 35 37 39 41 43 45 47 49 51
 53 55 57 59 61 63 65 67 69 71 73]","[0.45414407371971316, 0.5969868731489412, 0.7093927265875349, 0.7782196007370871, 0.8425875885598586, 0.91263421986132, 0.9518614838467285, 0.9984541834333148, 1.050971525781696, 1.0865797844748772, 1.1283694257758852, 1.1716535502981855, 1.203073509835017, 1.243081505318114, 1.2824727365893949, 1.3124545762093967, 1.351404989082031, 1.3890230678282063, 1.4174687818193454, 1.4479877877390008, 1.4755156726852825, 1.4974313866952125, 1.521060651580327, 1.5437497583317479, 1.560225608647648, 1.5789308511098783, 1.5923935195004308, 1.603703483527376, 1.619456057868715, 1.6322236155639631, 1.641268882474563, 1.652888384582689, 1.661068607442079, 1.6658521261429637, 1.6744192983918558]","[0.53265083 0.62030562 0.69506209 0.76117237 0.82097917 0.87593354
 0.92700685 0.97488658 1.02008008 1.06297425 1.10387198 1.14301558
 1.18060243 1.21679582 1.25173261 1.28552884 1.3182839  1.35008369
 1.381003   1.41110747 1.44045503 1.46909715 1.49707975 1.52444406
 1.5512272  1.57746278 1.60318131 1.62841061 1.6531761  1.67750112
 1.70140712 1.72491389 1.74803972 1.77080157 1.79321518]",$r$,dfa (short)
