variable_a,variable_b,AB_parameter_pair,covariance,correlation,kind,cov difference between data and modeldataset,generation,corr difference between data and model,cov difference between data and model,dataset
division_ratio,added_length,"$f$, $\Delta$",0.0015240875918283176,0.04910155060752049,model,,2,0.0,0.0,SP
division_ratio,added_length,"$f$, $\Delta$",0.0027762106351919957,0.0894412156702158,physical_units,,3,0.0,0.0,SP
division_ratio,added_length,"$\delta f$, $\delta \Delta$",0.0033859222319267365,0.10908430244789188,trace_centered,,3,0.0,0.0,SP
division_ratio,added_length,"$\overline{f}$, $\overline{\Delta}$",-0.0006097115967347407,-0.019643086777676073,time_averages,,3,0.0,0.0,SP
division_ratio,added_length,"$f$, $\Delta$",0.0027762106351919957,0.0894412156702158,model,,3,0.0,0.0,SP
division_ratio,added_length,"$f$, $\Delta$",0.001431436831331652,0.046116619800561504,physical_units,,4,-6.938893903907228e-18,-2.168404344971009e-19,SP
division_ratio,added_length,"$\delta f$, $\delta \Delta$",0.0020411484280663927,0.06575970657823757,trace_centered,,4,-6.938893903907228e-18,-2.168404344971009e-19,SP
division_ratio,added_length,"$\overline{f}$, $\overline{\Delta}$",-0.0006097115967347407,-0.019643086777676073,time_averages,,4,-6.938893903907228e-18,-2.168404344971009e-19,SP
division_ratio,added_length,"$f$, $\Delta$",0.0014314368313316519,0.0461166198005615,model,,4,-6.938893903907228e-18,-2.168404344971009e-19,SP
division_ratio,added_length,"$f$, $\Delta$",0.0009858667616295077,0.03176168282451087,physical_units,,5,-6.938893903907228e-18,-2.168404344971009e-19,SP
division_ratio,added_length,"$\delta f$, $\delta \Delta$",0.0015955783583642483,0.05140476960218694,trace_centered,,5,-6.938893903907228e-18,-2.168404344971009e-19,SP
division_ratio,added_length,"$\overline{f}$, $\overline{\Delta}$",-0.0006097115967347407,-0.019643086777676073,time_averages,,5,-6.938893903907228e-18,-2.168404344971009e-19,SP
division_ratio,added_length,"$f$, $\Delta$",0.0009858667616295075,0.03176168282451086,model,,5,-6.938893903907228e-18,-2.168404344971009e-19,SP
division_ratio,generationtime,"$f$, $\tau$",-0.0003017732956167007,-0.06095003186636469,physical_units,,0,0.0,0.0,SP
division_ratio,generationtime,"$\delta f$, $\delta \tau$",3.4877570349605325e-06,0.0007044324514816929,trace_centered,,0,0.0,0.0,SP
division_ratio,generationtime,"$\overline{f}$, $\overline{\tau}$",-0.0003052610526516612,-0.06165446431784638,time_averages,,0,0.0,0.0,SP
division_ratio,generationtime,"$f$, $\tau$",-0.0003017732956167007,-0.06095003186636469,model,,0,0.0,0.0,SP
division_ratio,generationtime,"$f$, $\tau$",2.424317096527092e-05,0.0048964638831124445,physical_units,,1,1.734723475976807e-18,1.0164395367051604e-20,SP
division_ratio,generationtime,"$\delta f$, $\delta \tau$",0.00032950422361693215,0.06655092820095883,trace_centered,,1,1.734723475976807e-18,1.0164395367051604e-20,SP
division_ratio,generationtime,"$\overline{f}$, $\overline{\tau}$",-0.0003052610526516612,-0.06165446431784638,time_averages,,1,1.734723475976807e-18,1.0164395367051604e-20,SP
division_ratio,generationtime,"$f$, $\tau$",2.424317096527093e-05,0.004896463883112446,model,,1,1.734723475976807e-18,1.0164395367051604e-20,SP
division_ratio,generationtime,"$f$, $\tau$",-0.00014512486690698733,-0.02931129225502382,physical_units,,2,0.0,0.0,SP
division_ratio,generationtime,"$\delta f$, $\delta \tau$",0.0001601361857446739,0.03234317206282256,trace_centered,,2,0.0,0.0,SP
division_ratio,generationtime,"$\overline{f}$, $\overline{\tau}$",-0.0003052610526516612,-0.06165446431784638,time_averages,,2,0.0,0.0,SP
division_ratio,generationtime,"$f$, $\tau$",-0.00014512486690698733,-0.02931129225502382,model,,2,0.0,0.0,SP
division_ratio,generationtime,"$f$, $\tau$",-0.00023682942904124454,-0.047833129891291695,physical_units,,3,0.0,0.0,SP
division_ratio,generationtime,"$\delta f$, $\delta \tau$",6.843162361041668e-05,0.01382133442655469,trace_centered,,3,0.0,0.0,SP
division_ratio,generationtime,"$\overline{f}$, $\overline{\tau}$",-0.0003052610526516612,-0.06165446431784638,time_averages,,3,0.0,0.0,SP
division_ratio,generationtime,"$f$, $\tau$",-0.00023682942904124454,-0.047833129891291695,model,,3,0.0,0.0,SP
division_ratio,generationtime,"$f$, $\tau$",-0.00043283754376259196,-0.08742145997834609,physical_units,,4,0.0,0.0,SP
division_ratio,generationtime,"$\delta f$, $\delta \tau$",-0.00012757649111093074,-0.025766995660499704,trace_centered,,4,0.0,0.0,SP
division_ratio,generationtime,"$\overline{f}$, $\overline{\tau}$",-0.0003052610526516612,-0.06165446431784638,time_averages,,4,0.0,0.0,SP
division_ratio,generationtime,"$f$, $\tau$",-0.00043283754376259196,-0.08742145997834609,model,,4,0.0,0.0,SP
division_ratio,generationtime,"$f$, $\tau$",0.0003952742538608951,0.0798346928595553,physical_units,,5,1.3877787807814457e-17,5.421010862427522e-20,SP
division_ratio,generationtime,"$\delta f$, $\delta \tau$",0.0007005353065125564,0.14148915717740168,trace_centered,,5,1.3877787807814457e-17,5.421010862427522e-20,SP
division_ratio,generationtime,"$\overline{f}$, $\overline{\tau}$",-0.0003052610526516612,-0.06165446431784638,time_averages,,5,1.3877787807814457e-17,5.421010862427522e-20,SP
division_ratio,generationtime,"$f$, $\tau$",0.0003952742538608952,0.07983469285955531,model,,5,1.3877787807814457e-17,5.421010862427522e-20,SP
division_ratio,length_birth,"$f$, $x_0$",-7.870297888298002e-05,-0.003944811958045412,physical_units,,0,0.0,0.0,SP
division_ratio,length_birth,"$\delta f$, $\delta x_0$",-0.00011853410089755932,-0.005941258454169815,trace_centered,,0,0.0,0.0,SP
division_ratio,length_birth,"$\overline{f}$, $\overline{x_0}$",3.98311220145793e-05,0.0019964464961244027,time_averages,,0,0.0,0.0,SP
division_ratio,length_birth,"$f$, $x_0$",-7.870297888298002e-05,-0.003944811958045412,model,,0,0.0,0.0,SP
division_ratio,length_birth,"$f$, $x_0$",-0.001963741828671343,-0.0984281962157334,physical_units,,1,0.0,0.0,SP
division_ratio,length_birth,"$\delta f$, $\delta x_0$",-0.0020035729506859223,-0.10042464271185779,trace_centered,,1,0.0,0.0,SP
division_ratio,length_birth,"$\overline{f}$, $\overline{x_0}$",3.98311220145793e-05,0.0019964464961244027,time_averages,,1,0.0,0.0,SP
division_ratio,length_birth,"$f$, $x_0$",-0.001963741828671343,-0.0984281962157334,model,,1,0.0,0.0,SP
division_ratio,length_birth,"$f$, $x_0$",0.0006476314332931429,0.03246108671768924,physical_units,,2,0.0,0.0,SP
division_ratio,length_birth,"$\delta f$, $\delta x_0$",0.0006078003112785636,0.030464640221564844,trace_centered,,2,0.0,0.0,SP
division_ratio,length_birth,"$\overline{f}$, $\overline{x_0}$",3.98311220145793e-05,0.0019964464961244027,time_averages,,2,0.0,0.0,SP
division_ratio,length_birth,"$f$, $x_0$",0.0006476314332931429,0.03246108671768924,model,,2,0.0,0.0,SP
division_ratio,length_birth,"$f$, $x_0$",0.0020369002026196436,0.10209509717016252,physical_units,,3,0.0,0.0,SP
division_ratio,length_birth,"$\delta f$, $\delta x_0$",0.0019970690806050645,0.10009865067403811,trace_centered,,3,0.0,0.0,SP
division_ratio,length_birth,"$\overline{f}$, $\overline{x_0}$",3.98311220145793e-05,0.0019964464961244027,time_averages,,3,0.0,0.0,SP
division_ratio,length_birth,"$f$, $x_0$",0.0020369002026196436,0.10209509717016252,model,,3,0.0,0.0,SP
division_ratio,length_birth,"$f$, $x_0$",5.247599615260809e-05,0.0026302427185245984,physical_units,,4,0.0,0.0,SP
division_ratio,length_birth,"$\delta f$, $\delta x_0$",1.264487413802879e-05,0.0006337962224001962,trace_centered,,4,0.0,0.0,SP
division_ratio,length_birth,"$\overline{f}$, $\overline{x_0}$",3.98311220145793e-05,0.0019964464961244027,time_averages,,4,0.0,0.0,SP
division_ratio,length_birth,"$f$, $x_0$",5.247599615260809e-05,0.0026302427185245984,model,,4,0.0,0.0,SP
division_ratio,length_birth,"$f$, $x_0$",-0.0012201786935625237,-0.061158746080938915,physical_units,,5,0.0,0.0,SP
division_ratio,length_birth,"$\delta f$, $\delta x_0$",-0.0012600098155771031,-0.06315519257706333,trace_centered,,5,0.0,0.0,SP
division_ratio,length_birth,"$\overline{f}$, $\overline{x_0}$",3.98311220145793e-05,0.0019964464961244027,time_averages,,5,0.0,0.0,SP
division_ratio,length_birth,"$f$, $x_0$",-0.0012201786935625237,-0.061158746080938915,model,,5,0.0,0.0,SP
division_ratio,length_final,"$f$, $x_\tau$",-0.00017171585176214038,-0.004356150150801477,physical_units,,0,0.0,0.0,SP
division_ratio,length_final,"$\delta f$, $\delta x_\tau$",0.0003981646229580205,0.010100784898676466,trace_centered,,0,0.0,0.0,SP
division_ratio,length_final,"$\overline{f}$, $\overline{x_\tau}$",-0.0005698804747201609,-0.014456935049477943,time_averages,,0,0.0,0.0,SP
division_ratio,length_final,"$f$, $x_\tau$",-0.00017171585176214038,-0.004356150150801477,model,,0,0.0,0.0,SP
division_ratio,length_final,"$f$, $x_\tau$",-0.002220308616579514,-0.056325596126886715,physical_units,,1,0.0,0.0,SP
division_ratio,length_final,"$\delta f$, $\delta x_\tau$",-0.001650428141859353,-0.041868661077408775,trace_centered,,1,0.0,0.0,SP
division_ratio,length_final,"$\overline{f}$, $\overline{x_\tau}$",-0.0005698804747201609,-0.014456935049477943,time_averages,,1,0.0,0.0,SP
division_ratio,length_final,"$f$, $x_\tau$",-0.002220308616579514,-0.056325596126886715,model,,1,0.0,0.0,SP
division_ratio,length_final,"$f$, $x_\tau$",0.0021717190251214625,0.05509295770716431,physical_units,,2,0.0,0.0,SP
division_ratio,length_final,"$\delta f$, $\delta x_\tau$",0.0027415994998416233,0.06954989275664225,trace_centered,,2,0.0,0.0,SP
division_ratio,length_final,"$\overline{f}$, $\overline{x_\tau}$",-0.0005698804747201609,-0.014456935049477943,time_averages,,2,0.0,0.0,SP
division_ratio,length_final,"$f$, $x_\tau$",0.0021717190251214625,0.05509295770716431,model,,2,0.0,0.0,SP
division_ratio,length_final,"$f$, $x_\tau$",0.004813110837811638,0.12210074542797732,physical_units,,3,0.0,0.0,SP
division_ratio,length_final,"$\delta f$, $\delta x_\tau$",0.005382991312531799,0.13655768047745526,trace_centered,,3,0.0,0.0,SP
division_ratio,length_final,"$\overline{f}$, $\overline{x_\tau}$",-0.0005698804747201609,-0.014456935049477943,time_averages,,3,0.0,0.0,SP
division_ratio,length_final,"$f$, $x_\tau$",0.004813110837811638,0.12210074542797732,model,,3,0.0,0.0,SP
division_ratio,length_final,"$f$, $x_\tau$",0.0014839128274842632,0.03764444004957627,physical_units,,4,6.938893903907228e-18,2.168404344971009e-19,SP
division_ratio,length_final,"$\delta f$, $\delta x_\tau$",0.002053793302204424,0.052101375099054215,trace_centered,,4,6.938893903907228e-18,2.168404344971009e-19,SP
division_ratio,length_final,"$\overline{f}$, $\overline{x_\tau}$",-0.0005698804747201609,-0.014456935049477943,time_averages,,4,6.938893903907228e-18,2.168404344971009e-19,SP
division_ratio,length_final,"$f$, $x_\tau$",0.0014839128274842634,0.037644440049576275,model,,4,6.938893903907228e-18,2.168404344971009e-19,SP
division_ratio,length_final,"$f$, $x_\tau$",-0.0002343119319330144,-0.005944110267923603,physical_units,,5,0.0,0.0,SP
division_ratio,length_final,"$\delta f$, $\delta x_\tau$",0.0003355685427871465,0.00851282478155434,trace_centered,,5,0.0,0.0,SP
division_ratio,length_final,"$\overline{f}$, $\overline{x_\tau}$",-0.0005698804747201609,-0.014456935049477943,time_averages,,5,0.0,0.0,SP
division_ratio,length_final,"$f$, $x_\tau$",-0.0002343119319330144,-0.005944110267923603,model,,5,0.0,0.0,SP
division_ratio,growth_rate,"$f$, $\alpha$",0.0012375397530300688,0.16666633496132802,physical_units,,0,0.0,0.0,SP
division_ratio,growth_rate,"$\delta f$, $\delta \alpha$",0.0006875565005127632,0.09259704323737744,trace_centered,,0,0.0,0.0,SP
division_ratio,growth_rate,"$\overline{f}$, $\overline{\alpha}$",0.0005499832525173057,0.07406929172395058,time_averages,,0,0.0,0.0,SP
division_ratio,growth_rate,"$f$, $\alpha$",0.0012375397530300688,0.16666633496132802,model,,0,0.0,0.0,SP
division_ratio,growth_rate,"$f$, $\alpha$",0.0004260353548979288,0.057376541635072005,physical_units,,1,0.0,0.0,SP
division_ratio,growth_rate,"$\delta f$, $\delta \alpha$",-0.00012394789761937684,-0.016692750088878577,trace_centered,,1,0.0,0.0,SP
division_ratio,growth_rate,"$\overline{f}$, $\overline{\alpha}$",0.0005499832525173057,0.07406929172395058,time_averages,,1,0.0,0.0,SP
division_ratio,growth_rate,"$f$, $\alpha$",0.0004260353548979288,0.057376541635072005,model,,1,0.0,0.0,SP
division_ratio,growth_rate,"$f$, $\alpha$",0.0004895971171424423,0.06593675631184366,physical_units,,2,0.0,0.0,SP
division_ratio,growth_rate,"$\delta f$, $\delta \alpha$",-6.038613537486339e-05,-0.008132535412106916,trace_centered,,2,0.0,0.0,SP
division_ratio,growth_rate,"$\overline{f}$, $\overline{\alpha}$",0.0005499832525173057,0.07406929172395058,time_averages,,2,0.0,0.0,SP
division_ratio,growth_rate,"$f$, $\alpha$",0.0004895971171424423,0.06593675631184366,model,,2,0.0,0.0,SP
division_ratio,growth_rate,"$f$, $\alpha$",0.0011861965935143972,0.15975166720955689,physical_units,,3,0.0,0.0,SP
division_ratio,growth_rate,"$\delta f$, $\delta \alpha$",0.0006362133409970915,0.08568237548560631,trace_centered,,3,0.0,0.0,SP
division_ratio,growth_rate,"$\overline{f}$, $\overline{\alpha}$",0.0005499832525173057,0.07406929172395058,time_averages,,3,0.0,0.0,SP
division_ratio,growth_rate,"$f$, $\alpha$",0.0011861965935143972,0.15975166720955689,model,,3,0.0,0.0,SP
division_ratio,growth_rate,"$f$, $\alpha$",0.001521925562267877,0.20496614749229988,physical_units,,4,0.0,0.0,SP
division_ratio,growth_rate,"$\delta f$, $\delta \alpha$",0.0009719423097505713,0.1308968557683493,trace_centered,,4,0.0,0.0,SP
division_ratio,growth_rate,"$\overline{f}$, $\overline{\alpha}$",0.0005499832525173057,0.07406929172395058,time_averages,,4,0.0,0.0,SP
division_ratio,growth_rate,"$f$, $\alpha$",0.001521925562267877,0.20496614749229988,model,,4,0.0,0.0,SP
division_ratio,growth_rate,"$f$, $\alpha$",-0.00030568883391042826,-0.04116880889014586,physical_units,,5,0.0,0.0,SP
division_ratio,growth_rate,"$\delta f$, $\delta \alpha$",-0.0008556720864277339,-0.11523810061409644,trace_centered,,5,0.0,0.0,SP
division_ratio,growth_rate,"$\overline{f}$, $\overline{\alpha}$",0.0005499832525173057,0.07406929172395058,time_averages,,5,0.0,0.0,SP
division_ratio,growth_rate,"$f$, $\alpha$",-0.00030568883391042826,-0.04116880889014586,model,,5,0.0,0.0,SP
added_length,added_length,$\Delta$,0.10182981975688163,0.14447691939341534,physical_units,,0,0.0,0.0,SP
added_length,added_length,$\delta \Delta$,0.07371457380078375,0.10458679552377458,trace_centered,,0,0.0,0.0,SP
added_length,added_length,$\overline{\Delta}$,0.028115245956097875,0.03989012386964075,time_averages,,0,0.0,0.0,SP
added_length,added_length,$\Delta$,0.10182981975688163,0.14447691939341534,model,,0,0.0,0.0,SP
added_length,added_length,$\Delta$,0.07364103310427603,0.10448245542667091,physical_units,,1,0.0,0.0,SP
added_length,added_length,$\delta \Delta$,0.04552578714817815,0.06459233155703016,trace_centered,,1,0.0,0.0,SP
added_length,added_length,$\overline{\Delta}$,0.028115245956097875,0.03989012386964075,time_averages,,1,0.0,0.0,SP
added_length,added_length,$\Delta$,0.07364103310427603,0.10448245542667091,model,,1,0.0,0.0,SP
added_length,added_length,$\Delta$,0.04000812237247739,0.05676382698988019,physical_units,,2,0.0,0.0,SP
added_length,added_length,$\delta \Delta$,0.011892876416379514,0.01687370312023944,trace_centered,,2,0.0,0.0,SP
added_length,added_length,$\overline{\Delta}$,0.028115245956097875,0.03989012386964075,time_averages,,2,0.0,0.0,SP
added_length,added_length,$\Delta$,0.04000812237247739,0.05676382698988019,model,,2,0.0,0.0,SP
added_length,added_length,$\Delta$,0.09446082454187124,0.13402173317948146,physical_units,,3,0.0,0.0,SP
added_length,added_length,$\delta \Delta$,0.06634557858577336,0.09413160930984071,trace_centered,,3,0.0,0.0,SP
added_length,added_length,$\overline{\Delta}$,0.028115245956097875,0.03989012386964075,time_averages,,3,0.0,0.0,SP
added_length,added_length,$\Delta$,0.09446082454187124,0.13402173317948146,model,,3,0.0,0.0,SP
added_length,added_length,$\Delta$,0.05061257605577658,0.07180950617964114,physical_units,,4,0.0,0.0,SP
added_length,added_length,$\delta \Delta$,0.022497330099678702,0.031919382310000396,trace_centered,,4,0.0,0.0,SP
added_length,added_length,$\overline{\Delta}$,0.028115245956097875,0.03989012386964075,time_averages,,4,0.0,0.0,SP
added_length,added_length,$\Delta$,0.05061257605577658,0.07180950617964114,model,,4,0.0,0.0,SP
added_length,added_length,$\Delta$,0.03720302363235021,0.05278393165533564,physical_units,,5,0.0,0.0,SP
added_length,added_length,$\delta \Delta$,0.009087777676252334,0.01289380778569489,trace_centered,,5,0.0,0.0,SP
added_length,added_length,$\overline{\Delta}$,0.028115245956097875,0.03989012386964075,time_averages,,5,0.0,0.0,SP
added_length,added_length,$\Delta$,0.03720302363235021,0.05278393165533564,model,,5,0.0,0.0,SP
added_length,generationtime,"$\Delta$, $\tau$",0.030235082780587303,0.2689320182999678,physical_units,,0,0.0,0.0,SP
added_length,generationtime,"$\delta \Delta$, $\delta \tau$",0.023958601896278072,0.21310459807136473,trace_centered,,0,0.0,0.0,SP
added_length,generationtime,"$\overline{\Delta}$, $\overline{\tau}$",0.00627648088430923,0.05582742022860307,time_averages,,0,0.0,0.0,SP
added_length,generationtime,"$\Delta$, $\tau$",0.030235082780587303,0.2689320182999678,model,,0,0.0,0.0,SP
added_length,generationtime,"$\Delta$, $\tau$",0.014543818357039795,0.1293629143644388,physical_units,,1,2.7755575615628914e-17,1.734723475976807e-18,SP
added_length,generationtime,"$\delta \Delta$, $\delta \tau$",0.008267337472730566,0.07353549413583575,trace_centered,,1,2.7755575615628914e-17,1.734723475976807e-18,SP
added_length,generationtime,"$\overline{\Delta}$, $\overline{\tau}$",0.00627648088430923,0.05582742022860307,time_averages,,1,2.7755575615628914e-17,1.734723475976807e-18,SP
added_length,generationtime,"$\Delta$, $\tau$",0.014543818357039797,0.12936291436443884,model,,1,2.7755575615628914e-17,1.734723475976807e-18,SP
added_length,generationtime,"$\Delta$, $\tau$",0.023304094723385398,0.20728295252552065,physical_units,,2,0.0,0.0,SP
added_length,generationtime,"$\delta \Delta$, $\delta \tau$",0.017027613839076167,0.15145553229691758,trace_centered,,2,0.0,0.0,SP
added_length,generationtime,"$\overline{\Delta}$, $\overline{\tau}$",0.00627648088430923,0.05582742022860307,time_averages,,2,0.0,0.0,SP
added_length,generationtime,"$\Delta$, $\tau$",0.023304094723385398,0.20728295252552065,model,,2,0.0,0.0,SP
added_length,generationtime,"$\Delta$, $\tau$",0.013776628040706668,0.12253898596017695,physical_units,,3,0.0,0.0,SP
added_length,generationtime,"$\delta \Delta$, $\delta \tau$",0.007500147156397438,0.06671156573157387,trace_centered,,3,0.0,0.0,SP
added_length,generationtime,"$\overline{\Delta}$, $\overline{\tau}$",0.00627648088430923,0.05582742022860307,time_averages,,3,0.0,0.0,SP
added_length,generationtime,"$\Delta$, $\tau$",0.013776628040706668,0.12253898596017695,model,,3,0.0,0.0,SP
added_length,generationtime,"$\Delta$, $\tau$",0.014731974189120896,0.13103650421513272,physical_units,,4,0.0,1.734723475976807e-18,SP
added_length,generationtime,"$\delta \Delta$, $\delta \tau$",0.008455493304811667,0.07520908398652963,trace_centered,,4,0.0,1.734723475976807e-18,SP
added_length,generationtime,"$\overline{\Delta}$, $\overline{\tau}$",0.00627648088430923,0.05582742022860307,time_averages,,4,0.0,1.734723475976807e-18,SP
added_length,generationtime,"$\Delta$, $\tau$",0.014731974189120898,0.13103650421513272,model,,4,0.0,1.734723475976807e-18,SP
added_length,generationtime,"$\Delta$, $\tau$",0.015574913372991559,0.13853419614035592,physical_units,,5,2.7755575615628914e-17,1.734723475976807e-18,SP
added_length,generationtime,"$\delta \Delta$, $\delta \tau$",0.00929843248868233,0.08270677591175285,trace_centered,,5,2.7755575615628914e-17,1.734723475976807e-18,SP
added_length,generationtime,"$\overline{\Delta}$, $\overline{\tau}$",0.00627648088430923,0.05582742022860307,time_averages,,5,2.7755575615628914e-17,1.734723475976807e-18,SP
