dataset,lineage_ID,window_sizes,y_to_regress,best_fit_line,variable,kind
Shuffled,132.0,[ 5  9 13 17 21 25 29 33],"[0.4296085374082171, 0.7516230161587812, 0.8975651795381018, 0.9975877133480193, 1.0908897391535628, 1.1614697246293761, 1.1934017518891555, 1.2202193723333492]","[0.49507641 0.67535994 0.82017566 0.9450569  1.05667438 1.15863115
 1.25313833 1.34166978]",$\tau$,dfa (short)
Trace,135.0,[ 5  9 13],"[0.5197717149239456, 0.6121519172218652, 0.7600211530294416]",[0.51066137 0.64093546 0.73883971],$\tau$,dfa (short)
Shuffled,135.0,[ 5  9 13],"[0.5910215938676311, 0.6807181961426036, 0.716292151723342]",[0.59446476 0.67052056 0.72297402],$\tau$,dfa (short)
Trace,136.0,[ 5  9 13],"[0.5295892888568523, 0.6778954795763215, 0.8008438952582958]",[0.52858697 0.68124068 0.79842251],$\tau$,dfa (short)
Shuffled,136.0,[ 5  9 13],"[0.4799396368003882, 0.6913448706541083, 0.7507036065809587]",[0.49092763 0.65185324 0.77836368],$\tau$,dfa (short)
Trace,137.0,[ 5  9 13 17 21],"[0.5505509606313858, 0.7552897934679432, 0.9737251395594089, 1.1426960783635596, 1.2514593327682857]",[0.54727863 0.77287345 0.95915138 1.12279638 1.27112998],$\tau$,dfa (short)
Shuffled,137.0,[ 5  9 13 17 21],"[0.5049708974415278, 0.7022066752304849, 0.8853421975688665, 1.1243188381981268, 1.343284563073577]",[0.4873932  0.72583542 0.93119947 1.11681316 1.28872161],$\tau$,dfa (short)
Trace,138.0,[ 5  9 13 17 21 25],"[0.38746684857238356, 0.8069264318038261, 1.0180629098420768, 1.162517611134674, 1.3008586744066926, 1.4077954195030884]",[0.44165913 0.69722299 0.92772724 1.1426592  1.34648004 1.54175885],$\tau$,dfa (short)
Shuffled,138.0,[ 5  9 13 17 21 25],"[0.45190178837136064, 0.5765568812655517, 0.6911398784366763, 0.7718777356764122, 0.8441858089006864, 0.888094096009004]",[0.45261851 0.58252992 0.68214422 0.76540426 0.83808289 0.9032191 ],$\tau$,dfa (short)
Trace,143.0,[ 5  9 13],"[0.3338268857753818, 0.526402251271773, 0.6606024286624222]",[0.33683496 0.51427403 0.67014296],$\tau$,dfa (short)
Shuffled,143.0,[ 5  9 13],"[0.3666494168812106, 0.5363889434002174, 0.5683813362385066]",[0.3770335  0.49884251 0.59432941],$\tau$,dfa (short)
Trace,144.0,[ 5  9 13],"[0.4477748964623883, 0.6443271794565657, 0.7860546874706232]",[0.44978278 0.6368798  0.79169638],$\tau$,dfa (short)
Shuffled,144.0,[ 5  9 13],"[0.4145338171643277, 0.49920564308396786, 0.5892350664041366]",[0.4113619  0.50926945 0.58204471],$\tau$,dfa (short)
Trace,145.0,[ 5  9 13 17 21],"[0.5302856376023684, 0.6862037848478485, 0.7821840131421257, 0.8610762920257492, 0.9548537964027776]",[0.53382474 0.67581036 0.78325575 0.87226925 0.94945137],$\tau$,dfa (short)
Shuffled,145.0,[ 5  9 13 17 21],"[0.4228237826230245, 0.6805048782925168, 0.8991455118635958, 1.0494481831599058, 1.1795068606532755]",[0.43461681 0.66380138 0.86518201 1.04967124 1.22229673],$\tau$,dfa (short)
Trace,146.0,[ 5  9 13 17 21],"[0.4393836301040015, 0.6867543155843874, 0.8330297749092416, 0.9371329421359437, 0.9747431898702467]",[0.46356542 0.64602082 0.79509498 0.92512836 1.04236219],$\tau$,dfa (short)
Shuffled,146.0,[ 5  9 13 17 21],"[0.45012265793083606, 0.6561178865141192, 0.8344065107291562, 1.0118669665368047, 1.1398684125341596]",[0.44902157 0.659246   0.83827555 0.99886042 1.14673287],$\tau$,dfa (short)
